재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기반기	전기반기	전기	전전기
현금흐름표, 간접법 - 별도재무제표	[068400]	AJ렌터카	유가증권시장상장법인	761	운송장비 임대업	12	2019-06-30	반기보고서	KRW	entity00201450_udf_CF_20195395952671_CashFlowsFromUsedInFinancingActivities	   리스부채의 상환	-9,070,134,458	0		
현금흐름표, 간접법 - 별도재무제표	[068400]	AJ렌터카	유가증권시장상장법인	761	운송장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_RepaymentsOfBorrowingsClassifiedAsFinancingActivities	   차입금의 상환	-469,372,680,000	-539,495,639,498		
현금흐름표, 간접법 - 별도재무제표	[068400]	AJ렌터카	유가증권시장상장법인	761	운송장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_ProceedsFromBorrowingsClassifiedAsFinancingActivities	   차입금	-431,980,820,560	-526,693,052,703		
현금흐름표, 간접법 - 별도재무제표	[068400]	AJ렌터카	유가증권시장상장법인	761	운송장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_EffectOfExchangeRateChangesOnCashAndCashEquivalents	현금및현금성자산에 대한 환율변동효과	28,855,991	6,453,328		
현금흐름표, 간접법 - 별도재무제표	[068400]	AJ렌터카	유가증권시장상장법인	761	운송장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_IncreaseDecreaseInCashAndCashEquivalents	현금및현금성자산의순증가(감소)	34,869,144,879	-11,958,873,022		
현금흐름표, 간접법 - 별도재무제표	[068400]	AJ렌터카	유가증권시장상장법인	761	운송장비 임대업	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtBeginningOfPeriodCf	기초현금및현금성자산	23,363,655,949	23,832,541,785		
현금흐름표, 간접법 - 별도재무제표	[068400]	AJ렌터카	유가증권시장상장법인	761	운송장비 임대업	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtEndOfPeriodCf	기말현금및현금성자산	58,232,800,828	11,873,668,763		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInOperatingActivities	영업활동현금흐름	22,675,903,438	15,586,021,844		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_20171110151146782_CashFlowsFromUsedInOperatingActivities	   영업활동으로 인한 현금흐름	-1,221,690,134	-5,842,676,438		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_InterestReceivedClassifiedAsOperatingActivities	   이자수취	388,839	119,437		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_InterestPaidClassifiedAsOperatingActivities	   이자지급	616,329,417	705,395,235		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_2018813144217706_CashFlowsFromUsedInOperatingActivities	   배당금의수취	24,513,586,300	22,133,992,450		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_IncomeTaxesPaidRefundClassifiedAsOperatingActivities	   법인세납부(환급)	52,150	18,370		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInInvestingActivities	투자활동으로 인한 현금흐름	-12,363,904,510	-901,936,000		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_20171110151253509_CashFlowsFromUsedInInvestingActivities	   투자활동으로 인한 현금유출액	-12,363,904,510	-901,936,000		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_2017111015134669_udf_CF_20171110151253509_CashFlowsFromUsedInInvestingActivities	      종속기업투자자산의 취득	-12,041,985,180	0		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_2019813113134_udf_CF_20171110151253509_CashFlowsFromUsedInInvestingActivities	      유형자산의취득	-83,000,000	-901,936,000		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_2018813144121678_udf_CF_20171110151253509_CashFlowsFromUsedInInvestingActivities	      무형자산의취득	-238,919,330	0		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInFinancingActivities	재무활동으로 인한 현금흐름	-10,459,922,858	-14,550,060,736		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_2017111015134518_CashFlowsFromUsedInFinancingActivities	   재무활동으로 인한 현금유입액	42,454,714,668	43,590,094,461		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_20171110151439167_udf_CF_2017111015134518_CashFlowsFromUsedInFinancingActivities	      단기차입금의 차입	42,454,714,668	37,966,444,461		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_201981311342663_udf_CF_2017111015134518_CashFlowsFromUsedInFinancingActivities	      자기주식의취득	0	5,623,650,000		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_20171110151312961_CashFlowsFromUsedInFinancingActivities	   재무활동으로 인한 현금유출액	-52,914,637,526	-58,140,155,197		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_2017111015144681_udf_CF_20171110151312961_CashFlowsFromUsedInFinancingActivities	      단기차입금의 상환	-43,076,766,455	-49,758,083,447		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_201981311410376_udf_CF_20171110151312961_CashFlowsFromUsedInFinancingActivities	      배당금의지급	-9,784,121,250	-8,382,071,750		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_201981311431637_udf_CF_20171110151312961_CashFlowsFromUsedInFinancingActivities	      금융리스부채의상환	-53,749,821	0		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_IncreaseDecreaseInCashAndCashEquivalents	현금및현금성자산의순증가(감소)	-147,923,930	134,025,108		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtBeginningOfPeriodCf	기초현금및현금성자산	2,651,013,397	2,338,286,752		
현금흐름표, 간접법 - 별도재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtEndOfPeriodCf	기말현금및현금성자산	2,503,089,467	2,472,311,860		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInOperatingActivities	영업활동현금흐름	-1,491,865,369	-2,201,894,405		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_NetCashflowsFromUsedInOperations	   영업에서 창출된 현금	-2,622,262,454	-696,021,200		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_InterestReceivedClassifiedAsOperatingActivities	   이자수취(영업)	490,501,112	635,103,953		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_InterestPaidClassifiedAsOperatingActivities	   이자지급(영업)	225,283,017	449,683,909		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_DividendsReceivedClassifiedAsOperatingActivities	   배당금수취(영업)	709,258,330	256,382,720		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_IncomeTaxesPaidClassifiedAsOperatingActivities	   법인세납부(영업)	-155,920,660	1,947,675,969		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInInvestingActivities	투자활동현금흐름	1,251,208,986	27,580,876,813		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfOtherFinancialAssets	   금융기관예치금의 처분	14,243,053,388	86,394,648,363		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfFairValueFinancialAsset	   당기손익인식금융자산의 처분	14,358,649,739	0		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfLongTermLoansAndReceivables	   장기대여금및수취채권의 처분	48,404,787	1,122,354,519		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities	   유형자산의 처분	26,636,364	18,181,819		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfInvestmentsInSubsidiaries	   종속기업에 대한 투자자산의 처분		1,994,160,000		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfOtherFinancialAssets	   금융기관예치금의 증가	5,824,509,965	59,662,420,295		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00296078_udf_CF_2019812144721599_CashFlowsFromUsedInInvestingActivities	   기타포괄손익공정가치측정금융자산의 취득	19,914,209,327	500,850,000		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfFairValueFinancialAsset	   당기손익인식금융자산의 취득	0	0		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities	   유형자산 및 투자부동산의 취득	1,663,653,500	1,218,535,663		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities	   무형자산의 취득	23,162,500	361,661,930		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00296078_udf_CF_2019812152159754_CashFlowsFromUsedInInvestingActivities	   기타수취채권의 취득	0	205,000,000		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInFinancingActivities	재무활동현금흐름	-1,225,269,957	-18,113,493,939		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromShortTermBorrowings	   단기차입금의 증가	0	100,000,000		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_RepaymentOfConvertibleBonds	   상환우선주 상환	0	13,648,971,260		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_DividendsPaidClassifiedAsFinancingActivities	   배당금지급	0	1,565,325,440		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_PaymentForStockIssueCost	   신주발행비 지급	0	38,212,959		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_RepaymentsOfShortTermBorrowings	   단기차입금의 상환	100,000,000	0		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_AcquisitionOfTreasuryShares	   자기주식의 취득	1,111,130,345	2,960,984,280		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities	   리스부채의 지급	14,139,612	0		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges	환율변동효과 반영전 현금및현금성자산의 순증가(감소)	-1,465,926,340	7,265,488,469		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_IncreaseDecreaseInCashAndCashEquivalents	현금및현금성자산의순증가(감소)	-1,465,926,340	7,265,488,469		
현금흐름표, 직접법 - 별도재무제표	[054620]	APS홀딩스	코스닥시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtBeginningOfPeriodCf	기초현금및현금성자산	6,424,347,328	1,931,151,768		
